place_id,review_type,1st_topic,2nd_topic,3rd_topic,name,region,reviews_link
ChIJmWlE3WD8qBIRPfO32rNWGBU,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier comminges pyrénées,Occitanie,https://search.google.com/local/reviews?placeid=ChIJmWlE3WD8qBIRPfO32rNWGBU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJmZSh6qxTAUgRjXRIh4P5abo,negatif,attente,examen et consultation,mauvaise expérience,hôpital saint-louis de la rochelle,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJmZSh6qxTAUgRjXRIh4P5abo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJmZSh6qxTAUgRjXRIh4P5abo,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,hôpital saint-louis de la rochelle,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJmZSh6qxTAUgRjXRIh4P5abo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJmcX9IWiHD0gRWgUtwdKwuJQ,positif,professionnalisme,mauvaise expérience,personnel agréable et à l'écoute,centre médico-psychologique (cmp) pour adultes,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJmcX9IWiHD0gRWgUtwdKwuJQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJmdzTUde8rBIRDZKH64oF0bQ,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier jean coulon,Occitanie,https://search.google.com/local/reviews?placeid=ChIJmdzTUde8rBIRDZKH64oF0bQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJmdzTUde8rBIRDZKH64oF0bQ,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,centre hospitalier jean coulon,Occitanie,https://search.google.com/local/reviews?placeid=ChIJmdzTUde8rBIRDZKH64oF0bQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJmxyWWlolEkgRVlBCDH47abc,positif,prise en charge d'urgence 2,professionnalisme,personnel agréable et à l'écoute,centre de rééducation et de réadaptation fonctionnelles en milieu marin de trestel,Bretagne,https://search.google.com/local/reviews?placeid=ChIJmxyWWlolEkgRVlBCDH47abc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJn-A1EQT8DkgRuat9zpFcN4o,positif,personnel agréable et à l'écoute,attente,locaux et accès,centre hospitalier de brocéliande - site de montfort-sur-meu,Bretagne,https://search.google.com/local/reviews?placeid=ChIJn-A1EQT8DkgRuat9zpFcN4o&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJn3FZwqZF8EcRWWN2TCaDqkc,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier de l'agglomération de nevers,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJn3FZwqZF8EcRWWN2TCaDqkc&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJn3FZwqZF8EcRWWN2TCaDqkc,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,centre hospitalier de l'agglomération de nevers,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJn3FZwqZF8EcRWWN2TCaDqkc&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJnxDQmwK6qhIR8dhanCH-Q-E,negatif,mauvaise expérience,prise en charge d'urgence 1,attente,centre hospitalier,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJnxDQmwK6qhIR8dhanCH-Q-E&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJnxDQmwK6qhIR8dhanCH-Q-E,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,centre hospitalier,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJnxDQmwK6qhIR8dhanCH-Q-E&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJnxnXBu1p2hIRb_xFxXKwPEg,negatif,attente,mauvaise expérience,personnel désagréable,centre hospitalier notre-dame de la miséricorde,Corse,https://search.google.com/local/reviews?placeid=ChIJnxnXBu1p2hIRb_xFxXKwPEg&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJnxnXBu1p2hIRb_xFxXKwPEg,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,centre hospitalier notre-dame de la miséricorde,Corse,https://search.google.com/local/reviews?placeid=ChIJnxnXBu1p2hIRb_xFxXKwPEg&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJo-bkfSjUVw0ROOsVKKcXzhI,negatif,attente,personnel agréable et à l'écoute,mauvaise expérience,centre hospitalier de lourdes,Occitanie,https://search.google.com/local/reviews?placeid=ChIJo-bkfSjUVw0ROOsVKKcXzhI&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJo-bkfSjUVw0ROOsVKKcXzhI,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de lourdes,Occitanie,https://search.google.com/local/reviews?placeid=ChIJo-bkfSjUVw0ROOsVKKcXzhI&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJo_40jvvttRIRE8-Q_Er1NJ0,negatif,professionnalisme,personnel désagréable,mauvaise expérience,centre hospitalier montfavet avignon,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJo_40jvvttRIRE8-Q_Er1NJ0&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJo_40jvvttRIRE8-Q_Er1NJ0,positif,professionnalisme,locaux et accès,prise en charge d'urgence 1,centre hospitalier montfavet avignon,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJo_40jvvttRIRE8-Q_Er1NJ0&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJod-2_gtlEUgRhO2LPqqM2K4,negatif,personnel désagréable,maternité,professionnalisme,centre de réhabilitation psychosociale roz ar scour,Bretagne,https://search.google.com/local/reviews?placeid=ChIJod-2_gtlEUgRhO2LPqqM2K4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJofSAbcj88kcRGvQk6CdWq4E,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier chalon sur saône william morey,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJofSAbcj88kcRGvQk6CdWq4E&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJofSAbcj88kcRGvQk6CdWq4E,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier chalon sur saône william morey,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJofSAbcj88kcRGvQk6CdWq4E&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJowRejjHzEUgRXEy2I0YyOSk,negatif,personnel désagréable,mauvaise expérience,examen et consultation,cabinet privé de gastro-entérologie - centre hospitalier de guingamp,Bretagne,https://search.google.com/local/reviews?placeid=ChIJowRejjHzEUgRXEy2I0YyOSk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJowRejjHzEUgRXEy2I0YyOSk,positif,personnel agréable et à l'écoute,personnel désagréable,attente,cabinet privé de gastro-entérologie - centre hospitalier de guingamp,Bretagne,https://search.google.com/local/reviews?placeid=ChIJowRejjHzEUgRXEy2I0YyOSk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJox-5Lq0a70cRYhIpuASD3hw,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de sens,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJox-5Lq0a70cRYhIpuASD3hw&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJox-5Lq0a70cRYhIpuASD3hw,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de sens,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJox-5Lq0a70cRYhIpuASD3hw&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJp0-9S9ybVA0RJg3geu51ahU,negatif,attente,examen et consultation,mauvaise expérience,pole sante,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJp0-9S9ybVA0RJg3geu51ahU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJp0-9S9ybVA0RJg3geu51ahU,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,pole sante,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJp0-9S9ybVA0RJg3geu51ahU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJp1zjK4vfDkgRPPxaQjRdKbo,negatif,mauvaise expérience,personnel agréable et à l'écoute,prise en charge d'urgence 1,maternité - centre hospitalier privé saint-grégoire,Bretagne,https://search.google.com/local/reviews?placeid=ChIJp1zjK4vfDkgRPPxaQjRdKbo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJp1zjK4vfDkgRPPxaQjRdKbo,positif,maternité,personnel agréable et à l'écoute,professionnalisme,maternité - centre hospitalier privé saint-grégoire,Bretagne,https://search.google.com/local/reviews?placeid=ChIJp1zjK4vfDkgRPPxaQjRdKbo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJp25pzv5dEEgRdOOvkXO0-qU,negatif,professionnalisme,attente,prise en charge d'urgence 2,groupe hospitalier bretagne sud - riantec,Bretagne,https://search.google.com/local/reviews?placeid=ChIJp25pzv5dEEgRdOOvkXO0-qU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJp25pzv5dEEgRdOOvkXO0-qU,positif,personnel agréable et à l'écoute,professionnalisme,attente,groupe hospitalier bretagne sud - riantec,Bretagne,https://search.google.com/local/reviews?placeid=ChIJp25pzv5dEEgRdOOvkXO0-qU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJp4GZcffX-0cR4AN2w0Dz2aU,negatif,mauvaise expérience,prise en charge d'urgence 1,prise en charge d'urgence 2,centre hospitalier la valette,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJp4GZcffX-0cR4AN2w0Dz2aU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJp4RTfP2I_kcRUZ94ohnXQns,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier de confolens,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJp4RTfP2I_kcRUZ94ohnXQns&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJp4RTfP2I_kcRUZ94ohnXQns,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,attente,centre hospitalier de confolens,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJp4RTfP2I_kcRUZ94ohnXQns&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJp5GU6Q2e8kcRjn92NoLSWck,negatif,attente,examen et consultation,personnel désagréable,centre hospitalier universitaire f.mitterrand dijon-bourgogne,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJp5GU6Q2e8kcRjn92NoLSWck&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJp5GU6Q2e8kcRjn92NoLSWck,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier universitaire f.mitterrand dijon-bourgogne,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJp5GU6Q2e8kcRjn92NoLSWck&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJp_6uMYlbEEgRDuHOSco5Rgs,negatif,professionnalisme,personnel désagréable,mauvaise expérience,centre de réadaptation et de gériatrie eudo de kerlivio - groupe hospitalier bretagne sud - hennebont,Bretagne,https://search.google.com/local/reviews?placeid=ChIJp_6uMYlbEEgRDuHOSco5Rgs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJp_6uMYlbEEgRDuHOSco5Rgs,positif,professionnalisme,personnel agréable et à l'écoute,maternité,centre de réadaptation et de gériatrie eudo de kerlivio - groupe hospitalier bretagne sud - hennebont,Bretagne,https://search.google.com/local/reviews?placeid=ChIJp_6uMYlbEEgRDuHOSco5Rgs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJpdfsdUMP9EcRn1EhGuKFfyY,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de roanne,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJpdfsdUMP9EcRn1EhGuKFfyY&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJpdfsdUMP9EcRn1EhGuKFfyY,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de roanne,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJpdfsdUMP9EcRn1EhGuKFfyY&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJq0ymJYwji0cRPBWW3pGhERA,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,prise en charge d'urgence 1,hôpital local de la tour du pin,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJq0ymJYwji0cRPBWW3pGhERA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJq6o6JRecD0gRdjfE1frjezo,negatif,examen et consultation,attente,mauvaise expérience,centre hospitalier de redon service des urgences,Bretagne,https://search.google.com/local/reviews?placeid=ChIJq6o6JRecD0gRdjfE1frjezo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJq6o6JRecD0gRdjfE1frjezo,positif,personnel agréable et à l'écoute,attente,prise en charge d'urgence 2,centre hospitalier de redon service des urgences,Bretagne,https://search.google.com/local/reviews?placeid=ChIJq6o6JRecD0gRdjfE1frjezo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJq6qqqlPmEUgR6zmqeIu6_Hs,negatif,personnel désagréable,maternité,prise en charge d'urgence 1,centre hospitalier du penthièvre & du poudouvre,Bretagne,https://search.google.com/local/reviews?placeid=ChIJq6qqqlPmEUgR6zmqeIu6_Hs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJq6qqqlPmEUgR6zmqeIu6_Hs,positif,mauvaise expérience,prise en charge d'urgence 2,professionnalisme,centre hospitalier du penthièvre & du poudouvre,Bretagne,https://search.google.com/local/reviews?placeid=ChIJq6qqqlPmEUgR6zmqeIu6_Hs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJq6rWOtDNqBIR3u_omC-Jhsc,negatif,personnel agréable et à l'écoute,prise en charge d'urgence 2,mauvaise expérience,centre médico-psychologique adultes,Occitanie,https://search.google.com/local/reviews?placeid=ChIJq6rWOtDNqBIR3u_omC-Jhsc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJq6rWOtDNqBIR3u_omC-Jhsc,positif,prise en charge d'urgence 2,professionnalisme,attente,centre médico-psychologique adultes,Occitanie,https://search.google.com/local/reviews?placeid=ChIJq6rWOtDNqBIR3u_omC-Jhsc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJq7Yr3ub2B0gRHiz0N9Z38m4,negatif,examen et consultation,attente,mauvaise expérience,centre hospitalier de saumur,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJq7Yr3ub2B0gRHiz0N9Z38m4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJq7Yr3ub2B0gRHiz0N9Z38m4,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,maternité,centre hospitalier de saumur,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJq7Yr3ub2B0gRHiz0N9Z38m4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJq84upCyCDkgRo2u4e4NcrM4,negatif,mauvaise expérience,examen et consultation,personnel désagréable,centre hospitalier saint-malo - chirurgie gynécologique,Bretagne,https://search.google.com/local/reviews?placeid=ChIJq84upCyCDkgRo2u4e4NcrM4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJq84upCyCDkgRo2u4e4NcrM4,positif,personnel agréable et à l'écoute,maternité,prise en charge d'urgence 2,centre hospitalier saint-malo - chirurgie gynécologique,Bretagne,https://search.google.com/local/reviews?placeid=ChIJq84upCyCDkgRo2u4e4NcrM4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJqRJ7DBqcD0gRSQFv7tKXNhk,negatif,prise en charge d'urgence 2,personnel agréable et à l'écoute,personnel désagréable,centre médico-psychologique (cmp),Bretagne,https://search.google.com/local/reviews?placeid=ChIJqRJ7DBqcD0gRSQFv7tKXNhk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJqRJ7DBqcD0gRSQFv7tKXNhk,positif,attente,personnel désagréable,professionnalisme,centre médico-psychologique (cmp),Bretagne,https://search.google.com/local/reviews?placeid=ChIJqRJ7DBqcD0gRSQFv7tKXNhk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJqTgpjEQk1xIRcED83dqi8QQ,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,attente,centre hospitalier bastia service des urgences,Corse,https://search.google.com/local/reviews?placeid=ChIJqTgpjEQk1xIRcED83dqi8QQ&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJqYtTC1k7qhIR3X0BhJdx-Oo,negatif,attente,mauvaise expérience,personnel désagréable,centre hospitalier de condom,Occitanie,https://search.google.com/local/reviews?placeid=ChIJqYtTC1k7qhIR3X0BhJdx-Oo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJqYtTC1k7qhIR3X0BhJdx-Oo,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de condom,Occitanie,https://search.google.com/local/reviews?placeid=ChIJqYtTC1k7qhIR3X0BhJdx-Oo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJqzea-OG7FkgRaUG5qJ9zfUY,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier régional universitaire morvan de brest,Bretagne,https://search.google.com/local/reviews?placeid=ChIJqzea-OG7FkgRaUG5qJ9zfUY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJqzea-OG7FkgRaUG5qJ9zfUY,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier régional universitaire morvan de brest,Bretagne,https://search.google.com/local/reviews?placeid=ChIJqzea-OG7FkgRaUG5qJ9zfUY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJr37OmGks_UcRyGbTB1ucKm8,negatif,personnel désagréable,prise en charge d'urgence 1,mauvaise expérience,centre hospitalier,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJr37OmGks_UcRyGbTB1ucKm8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJr37OmGks_UcRyGbTB1ucKm8,positif,professionnalisme,maternité,locaux et accès,centre hospitalier,Centre-Val de Loire,https://search.google.com/local/reviews?placeid=ChIJr37OmGks_UcRyGbTB1ucKm8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJr4hIhCWcD0gRPe38F30MvkU,positif,mauvaise expérience,personnel agréable et à l'écoute,professionnalisme,ctre hospitalier guillaume regnier,Bretagne,https://search.google.com/local/reviews?placeid=ChIJr4hIhCWcD0gRPe38F30MvkU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJrROK6QQk1xIR8JVdAis86sM,negatif,attente,mauvaise expérience,personnel agréable et à l'écoute,polyclinique maymard - bastia,Corse,https://search.google.com/local/reviews?placeid=ChIJrROK6QQk1xIR8JVdAis86sM&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJrROK6QQk1xIR8JVdAis86sM,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,polyclinique maymard - bastia,Corse,https://search.google.com/local/reviews?placeid=ChIJrROK6QQk1xIR8JVdAis86sM&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJrRZBWX1AUQ0R2GcklEiCawg,negatif,attente,examen et consultation,prise en charge d'urgence 2,centre hospitalier de la côte basque,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJrRZBWX1AUQ0R2GcklEiCawg&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJrRZBWX1AUQ0R2GcklEiCawg,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de la côte basque,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJrRZBWX1AUQ0R2GcklEiCawg&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJrWtQ48DazRIRZB-YIY1fetU,negatif,mauvaise expérience,attente,personnel désagréable,hôpital l'archet,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJrWtQ48DazRIRZB-YIY1fetU&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJrWtQ48DazRIRZB-YIY1fetU,positif,personnel agréable et à l'écoute,maternité,professionnalisme,hôpital l'archet,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJrWtQ48DazRIRZB-YIY1fetU&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJsRNPrIsRUQ0RlAhmDAadFYU,positif,professionnalisme,personnel agréable et à l'écoute,prise en charge d'urgence 2,centre hospitalier de la côté basque (site de saint-jean-de-luz udazkena),Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJsRNPrIsRUQ0RlAhmDAadFYU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJsTHvW4y6rhIR2ubcCKuoWfo,negatif,mauvaise expérience,attente,examen et consultation,centre hospitalier universitaire vétérinaire,Occitanie,https://search.google.com/local/reviews?placeid=ChIJsTHvW4y6rhIR2ubcCKuoWfo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJsTHvW4y6rhIR2ubcCKuoWfo,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier universitaire vétérinaire,Occitanie,https://search.google.com/local/reviews?placeid=ChIJsTHvW4y6rhIR2ubcCKuoWfo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJs_sW8m-7rhIRuTUQT4CqSiI,negatif,personnel désagréable,mauvaise expérience,attente,hôpital la grave,Occitanie,https://search.google.com/local/reviews?placeid=ChIJs_sW8m-7rhIRuTUQT4CqSiI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJs_sW8m-7rhIRuTUQT4CqSiI,positif,personnel agréable et à l'écoute,professionnalisme,examen et consultation,hôpital la grave,Occitanie,https://search.google.com/local/reviews?placeid=ChIJs_sW8m-7rhIRuTUQT4CqSiI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJsfos0s15BUgRfVMUxP08uvA,negatif,examen et consultation,maternité,prise en charge d'urgence 1,hôpital,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJsfos0s15BUgRfVMUxP08uvA&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJswZX9FyiD0gRhaxvQBcQPCo,positif,personnel agréable et à l'écoute,maternité,professionnalisme,centre hospitalier de redon antenne de consultations de psychiatrie (antenne de consultations de psychiatrie),Bretagne,https://search.google.com/local/reviews?placeid=ChIJswZX9FyiD0gRhaxvQBcQPCo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJsxzoh1jMEUgRIjpnDA2JSmo,negatif,examen et consultation,attente,prise en charge d'urgence 1,centre hospitalier du centre-bretagne,Bretagne,https://search.google.com/local/reviews?placeid=ChIJsxzoh1jMEUgRIjpnDA2JSmo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJsxzoh1jMEUgRIjpnDA2JSmo,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier du centre-bretagne,Bretagne,https://search.google.com/local/reviews?placeid=ChIJsxzoh1jMEUgRIjpnDA2JSmo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJt0l092zSAUgR3hL2dSPRdpY,negatif,attente,examen et consultation,personnel désagréable,centre hospitalier de la haute gironde,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJt0l092zSAUgR3hL2dSPRdpY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJt0l092zSAUgR3hL2dSPRdpY,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de la haute gironde,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJt0l092zSAUgR3hL2dSPRdpY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJt64-dOrVEEgRW35VV-BIOEU,negatif,attente,examen et consultation,prise en charge d'urgence 2,centre hospitalier de cornouaille,Bretagne,https://search.google.com/local/reviews?placeid=ChIJt64-dOrVEEgRW35VV-BIOEU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJt64-dOrVEEgRW35VV-BIOEU,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de cornouaille,Bretagne,https://search.google.com/local/reviews?placeid=ChIJt64-dOrVEEgRW35VV-BIOEU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJt72tf_PD0BIRniHG8RfvRIk,negatif,mauvaise expérience,attente,personnel désagréable,centre médico psychologique,Corse,https://search.google.com/local/reviews?placeid=ChIJt72tf_PD0BIRniHG8RfvRIk&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJtVzj56-CqRIRJGctkD_24KM,negatif,mauvaise expérience,personnel agréable et à l'écoute,professionnalisme,centre hospitalier spécialisé du gers,Occitanie,https://search.google.com/local/reviews?placeid=ChIJtVzj56-CqRIRJGctkD_24KM&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJtVzj56-CqRIRJGctkD_24KM,positif,personnel agréable et à l'écoute,personnel désagréable,professionnalisme,centre hospitalier spécialisé du gers,Occitanie,https://search.google.com/local/reviews?placeid=ChIJtVzj56-CqRIRJGctkD_24KM&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJtXIQP-oZ-EcRCd8CK9Ly3TU,negatif,attente,personnel désagréable,professionnalisme,centre hospitalier de mauriac,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJtXIQP-oZ-EcRCd8CK9Ly3TU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJtXIQP-oZ-EcRCd8CK9Ly3TU,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de mauriac,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJtXIQP-oZ-EcRCd8CK9Ly3TU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJtXcOWV9IVg0R7YHqsVtZvg4,negatif,mauvaise expérience,prise en charge d'urgence 1,professionnalisme,centre hospitalier des pyrénées,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJtXcOWV9IVg0R7YHqsVtZvg4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJtXcOWV9IVg0R7YHqsVtZvg4,positif,personnel agréable et à l'écoute,locaux et accès,professionnalisme,centre hospitalier des pyrénées,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJtXcOWV9IVg0R7YHqsVtZvg4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
